,trade_id,date,asset,trip,action,type,price,status
1056,319,2021-04-12,IVV,ENTRY,BUY,LMT,408.85,SUBMITTED
1057,319,2021-04-14,IVV,ENTRY,BUY,LMT,408.85,CANCELLED
1058,320,2021-04-13,IVV,ENTRY,BUY,LMT,409.02,SUBMITTED
1059,320,2021-04-15,IVV,ENTRY,BUY,LMT,409.02,CANCELLED
1060,321,2021-04-14,IVV,ENTRY,BUY,LMT,410.22,SUBMITTED
1061,321,2021-04-16,IVV,ENTRY,BUY,LMT,410.22,CANCELLED
1062,322,2021-04-15,IVV,ENTRY,BUY,LMT,408.85,SUBMITTED
1063,322,2021-04-19,IVV,ENTRY,BUY,LMT,408.85,CANCELLED
1064,323,2021-04-16,IVV,ENTRY,BUY,LMT,413.25,SUBMITTED
1065,323,2021-04-20,IVV,ENTRY,BUY,LMT,413.25,FILLED
1066,323,2021-04-20,IVV,EXIT,SELL,LMT,417.38,SUBMITTED
1067,323,2021-04-21,IVV,EXIT,SELL,LMT,417.38,FILLED
1068,324,2021-04-19,IVV,ENTRY,BUY,LMT,414.7,SUBMITTED
1069,324,2021-04-20,IVV,ENTRY,BUY,LMT,414.7,FILLED
1070,324,2021-04-20,IVV,EXIT,SELL,LMT,418.85,SUBMITTED
1071,324,2021-04-23,IVV,EXIT,SELL,LMT,418.85,FILLED
1072,325,2021-04-20,IVV,ENTRY,BUY,LMT,412.67,SUBMITTED
1073,325,2021-04-20,IVV,ENTRY,BUY,LMT,412.67,FILLED
1074,325,2021-04-20,IVV,EXIT,SELL,LMT,416.8,SUBMITTED
1075,325,2021-04-21,IVV,EXIT,SELL,LMT,416.8,FILLED
1076,326,2021-04-21,IVV,ENTRY,BUY,LMT,409.67,SUBMITTED
1077,326,2021-04-23,IVV,ENTRY,BUY,LMT,409.67,CANCELLED
1078,327,2021-04-22,IVV,ENTRY,BUY,LMT,413.5,SUBMITTED
1079,327,2021-04-22,IVV,ENTRY,BUY,LMT,413.5,FILLED
1080,327,2021-04-22,IVV,EXIT,SELL,LMT,417.64,SUBMITTED
1081,327,2021-04-23,IVV,EXIT,SELL,LMT,417.64,FILLED
1082,328,2021-04-23,IVV,ENTRY,BUY,LMT,409.83,SUBMITTED
1083,328,2021-04-27,IVV,ENTRY,BUY,LMT,409.83,CANCELLED
1084,329,2021-04-26,IVV,ENTRY,BUY,LMT,414.13,SUBMITTED
1085,329,2021-04-28,IVV,ENTRY,BUY,LMT,414.13,CANCELLED
1086,330,2021-04-27,IVV,ENTRY,BUY,LMT,415.06,SUBMITTED
1087,330,2021-04-29,IVV,ENTRY,BUY,LMT,415.06,CANCELLED
1088,331,2021-04-28,IVV,ENTRY,BUY,LMT,414.93,SUBMITTED
1089,331,2021-04-30,IVV,ENTRY,BUY,LMT,414.93,CANCELLED
1090,332,2021-04-29,IVV,ENTRY,BUY,LMT,414.77,SUBMITTED
1091,332,2021-05-03,IVV,ENTRY,BUY,LMT,414.77,CANCELLED
1092,333,2021-04-30,IVV,ENTRY,BUY,LMT,417.39,SUBMITTED
1093,333,2021-05-04,IVV,ENTRY,BUY,LMT,417.39,FILLED
1094,333,2021-05-04,IVV,EXIT,SELL,LMT,421.56,SUBMITTED
1095,333,2021-05-07,IVV,EXIT,SELL,LMT,421.56,FILLED
1096,334,2021-05-03,IVV,ENTRY,BUY,LMT,414.69,SUBMITTED
1097,334,2021-05-04,IVV,ENTRY,BUY,LMT,414.69,FILLED
1098,334,2021-05-04,IVV,EXIT,SELL,LMT,418.84,SUBMITTED
1099,334,2021-05-05,IVV,EXIT,SELL,LMT,418.84,FILLED
1100,335,2021-05-04,IVV,ENTRY,BUY,LMT,415.58,SUBMITTED
1101,335,2021-05-04,IVV,ENTRY,BUY,LMT,415.58,FILLED
1102,335,2021-05-04,IVV,EXIT,SELL,LMT,419.74,SUBMITTED
1103,335,2021-05-06,IVV,EXIT,SELL,LMT,419.74,FILLED
1104,336,2021-05-05,IVV,ENTRY,BUY,LMT,413.06,SUBMITTED
1105,336,2021-05-07,IVV,ENTRY,BUY,LMT,413.06,CANCELLED
1106,337,2021-05-06,IVV,ENTRY,BUY,LMT,413.12,SUBMITTED
1107,337,2021-05-10,IVV,ENTRY,BUY,LMT,413.12,CANCELLED
1108,338,2021-05-07,IVV,ENTRY,BUY,LMT,416.47,SUBMITTED
1109,338,2021-05-11,IVV,ENTRY,BUY,LMT,416.47,FILLED
1110,338,2021-05-11,IVV,EXIT,SELL,LMT,420.63,SUBMITTED
1111,338,2021-05-17,IVV,EXIT,SELL,LMT,420.63,CANCELLED
1112,338,2021-05-17,IVV,EXIT,SELL,MKT,417.17,SUBMITTED
1113,338,2021-05-17,IVV,EXIT,SELL,MKT,417.17,FILLED
1114,339,2021-05-10,IVV,ENTRY,BUY,LMT,419.49,SUBMITTED
1115,339,2021-05-10,IVV,ENTRY,BUY,LMT,419.49,FILLED
1116,339,2021-05-10,IVV,EXIT,SELL,LMT,423.68,SUBMITTED
1117,339,2021-05-14,IVV,EXIT,SELL,LMT,423.68,CANCELLED
1118,339,2021-05-14,IVV,EXIT,SELL,MKT,418.17,SUBMITTED
1119,339,2021-05-14,IVV,EXIT,SELL,MKT,418.17,FILLED
1120,340,2021-05-11,IVV,ENTRY,BUY,LMT,415.41,SUBMITTED
1121,340,2021-05-11,IVV,ENTRY,BUY,LMT,415.41,FILLED
1122,340,2021-05-11,IVV,EXIT,SELL,LMT,419.56,SUBMITTED
1123,340,2021-05-17,IVV,EXIT,SELL,LMT,419.56,CANCELLED
1124,340,2021-05-17,IVV,EXIT,SELL,MKT,417.17,SUBMITTED
1125,340,2021-05-17,IVV,EXIT,SELL,MKT,417.17,FILLED
1126,341,2021-05-12,IVV,ENTRY,BUY,LMT,411.71,SUBMITTED
1127,341,2021-05-12,IVV,ENTRY,BUY,LMT,411.71,FILLED
1128,341,2021-05-12,IVV,EXIT,SELL,LMT,415.83,SUBMITTED
1129,341,2021-05-14,IVV,EXIT,SELL,LMT,415.83,FILLED
1130,342,2021-05-13,IVV,ENTRY,BUY,LMT,402.91,SUBMITTED
1131,342,2021-05-17,IVV,ENTRY,BUY,LMT,402.91,CANCELLED
1132,343,2021-05-14,IVV,ENTRY,BUY,LMT,407.69,SUBMITTED
1133,343,2021-05-18,IVV,ENTRY,BUY,LMT,407.69,CANCELLED
1134,344,2021-05-17,IVV,ENTRY,BUY,LMT,413.99,SUBMITTED
1135,344,2021-05-18,IVV,ENTRY,BUY,LMT,413.99,FILLED
1136,344,2021-05-18,IVV,EXIT,SELL,LMT,418.13,SUBMITTED
1137,344,2021-05-20,IVV,EXIT,SELL,LMT,418.13,FILLED
1138,345,2021-05-18,IVV,ENTRY,BUY,LMT,413.0,SUBMITTED
1139,345,2021-05-19,IVV,ENTRY,BUY,LMT,413.0,FILLED
1140,345,2021-05-19,IVV,EXIT,SELL,LMT,417.13,SUBMITTED
1141,345,2021-05-20,IVV,EXIT,SELL,LMT,417.13,FILLED
1142,346,2021-05-19,IVV,ENTRY,BUY,LMT,409.44,SUBMITTED
1143,346,2021-05-19,IVV,ENTRY,BUY,LMT,409.44,FILLED
1144,346,2021-05-19,IVV,EXIT,SELL,LMT,413.53,SUBMITTED
1145,346,2021-05-20,IVV,EXIT,SELL,LMT,413.53,FILLED
1146,347,2021-05-20,IVV,ENTRY,BUY,LMT,408.34,SUBMITTED
1147,347,2021-05-24,IVV,ENTRY,BUY,LMT,408.34,CANCELLED
1148,348,2021-05-21,IVV,ENTRY,BUY,LMT,412.65,SUBMITTED
1149,348,2021-05-25,IVV,ENTRY,BUY,LMT,412.65,CANCELLED
1150,349,2021-05-24,IVV,ENTRY,BUY,LMT,412.41,SUBMITTED
1151,349,2021-05-26,IVV,ENTRY,BUY,LMT,412.41,CANCELLED
1152,350,2021-05-25,IVV,ENTRY,BUY,LMT,416.56,SUBMITTED
1153,350,2021-05-27,IVV,ENTRY,BUY,LMT,416.56,CANCELLED
1154,351,2021-05-26,IVV,ENTRY,BUY,LMT,415.66,SUBMITTED
1155,351,2021-05-28,IVV,ENTRY,BUY,LMT,415.66,CANCELLED
1156,352,2021-05-27,IVV,ENTRY,BUY,LMT,416.42,SUBMITTED
1157,352,2021-06-01,IVV,ENTRY,BUY,LMT,416.42,CANCELLED
1158,353,2021-05-28,IVV,ENTRY,BUY,LMT,416.64,SUBMITTED
1159,353,2021-06-02,IVV,ENTRY,BUY,LMT,416.64,CANCELLED
1160,354,2021-06-01,IVV,ENTRY,BUY,LMT,417.43,SUBMITTED
1161,354,2021-06-03,IVV,ENTRY,BUY,LMT,417.43,CANCELLED
1162,355,2021-06-02,IVV,ENTRY,BUY,LMT,417.11,SUBMITTED
1163,355,2021-06-04,IVV,ENTRY,BUY,LMT,417.11,CANCELLED
1164,356,2021-06-03,IVV,ENTRY,BUY,LMT,417.8,SUBMITTED
1165,356,2021-06-07,IVV,ENTRY,BUY,LMT,417.8,CANCELLED
1166,357,2021-06-04,IVV,ENTRY,BUY,LMT,416.21,SUBMITTED
1167,357,2021-06-08,IVV,ENTRY,BUY,LMT,416.21,CANCELLED
1168,358,2021-06-07,IVV,ENTRY,BUY,LMT,420.0,SUBMITTED
1169,358,2021-06-09,IVV,ENTRY,BUY,LMT,420.0,CANCELLED
1170,359,2021-06-08,IVV,ENTRY,BUY,LMT,419.64,SUBMITTED
1171,359,2021-06-10,IVV,ENTRY,BUY,LMT,419.64,CANCELLED
1172,360,2021-06-09,IVV,ENTRY,BUY,LMT,419.66,SUBMITTED
1173,360,2021-06-11,IVV,ENTRY,BUY,LMT,419.66,CANCELLED
1174,361,2021-06-10,IVV,ENTRY,BUY,LMT,418.99,SUBMITTED
1175,361,2021-06-14,IVV,ENTRY,BUY,LMT,418.99,CANCELLED
1176,362,2021-06-11,IVV,ENTRY,BUY,LMT,419.8,SUBMITTED
1177,362,2021-06-15,IVV,ENTRY,BUY,LMT,419.8,CANCELLED
1178,363,2021-06-14,IVV,ENTRY,BUY,LMT,420.49,SUBMITTED
1179,363,2021-06-16,IVV,ENTRY,BUY,LMT,420.49,FILLED
1180,363,2021-06-16,IVV,EXIT,SELL,LMT,424.69,SUBMITTED
1181,363,2021-06-22,IVV,EXIT,SELL,LMT,424.69,FILLED
1182,364,2021-06-15,IVV,ENTRY,BUY,LMT,421.5,SUBMITTED
1183,364,2021-06-16,IVV,ENTRY,BUY,LMT,421.5,FILLED
1184,364,2021-06-16,IVV,EXIT,SELL,LMT,425.72,SUBMITTED
1185,364,2021-06-22,IVV,EXIT,SELL,LMT,425.72,FILLED
1186,365,2021-06-16,IVV,ENTRY,BUY,LMT,420.68,SUBMITTED
1187,365,2021-06-16,IVV,ENTRY,BUY,LMT,420.68,FILLED
1188,365,2021-06-16,IVV,EXIT,SELL,LMT,424.89,SUBMITTED
1189,365,2021-06-22,IVV,EXIT,SELL,LMT,424.89,FILLED
1190,366,2021-06-17,IVV,ENTRY,BUY,LMT,418.35,SUBMITTED
1191,366,2021-06-18,IVV,ENTRY,BUY,LMT,418.35,FILLED
1192,366,2021-06-18,IVV,EXIT,SELL,LMT,422.53,SUBMITTED
1193,366,2021-06-21,IVV,EXIT,SELL,LMT,422.53,FILLED
1194,367,2021-06-18,IVV,ENTRY,BUY,LMT,418.23,SUBMITTED
1195,367,2021-06-18,IVV,ENTRY,BUY,LMT,418.23,FILLED
1196,367,2021-06-18,IVV,EXIT,SELL,LMT,422.41,SUBMITTED
1197,367,2021-06-21,IVV,EXIT,SELL,LMT,422.41,FILLED
1198,368,2021-06-21,IVV,ENTRY,BUY,LMT,412.6,SUBMITTED
1199,368,2021-06-23,IVV,ENTRY,BUY,LMT,412.6,CANCELLED
1200,369,2021-06-22,IVV,ENTRY,BUY,LMT,418.42,SUBMITTED
1201,369,2021-06-24,IVV,ENTRY,BUY,LMT,418.42,CANCELLED
1202,370,2021-06-23,IVV,ENTRY,BUY,LMT,420.41,SUBMITTED
1203,370,2021-06-25,IVV,ENTRY,BUY,LMT,420.41,CANCELLED
1204,371,2021-06-24,IVV,ENTRY,BUY,LMT,420.17,SUBMITTED
1205,371,2021-06-28,IVV,ENTRY,BUY,LMT,420.17,CANCELLED
1206,372,2021-06-25,IVV,ENTRY,BUY,LMT,422.6,SUBMITTED
1207,372,2021-06-29,IVV,ENTRY,BUY,LMT,422.6,CANCELLED
1208,373,2021-06-28,IVV,ENTRY,BUY,LMT,424.16,SUBMITTED
1209,373,2021-06-30,IVV,ENTRY,BUY,LMT,424.16,CANCELLED
1210,374,2021-06-29,IVV,ENTRY,BUY,LMT,425.06,SUBMITTED
1211,374,2021-07-01,IVV,ENTRY,BUY,LMT,425.06,CANCELLED
1212,375,2021-06-30,IVV,ENTRY,BUY,LMT,425.24,SUBMITTED
1213,375,2021-07-02,IVV,ENTRY,BUY,LMT,425.24,CANCELLED
1214,376,2021-07-01,IVV,ENTRY,BUY,LMT,425.62,SUBMITTED
1215,376,2021-07-06,IVV,ENTRY,BUY,LMT,425.62,CANCELLED
1216,377,2021-07-02,IVV,ENTRY,BUY,LMT,428.03,SUBMITTED
1217,377,2021-07-07,IVV,ENTRY,BUY,LMT,428.03,CANCELLED
1218,378,2021-07-06,IVV,ENTRY,BUY,LMT,431.28,SUBMITTED
1219,378,2021-07-08,IVV,ENTRY,BUY,LMT,431.28,FILLED
1220,378,2021-07-08,IVV,EXIT,SELL,LMT,435.59,SUBMITTED
1221,378,2021-07-09,IVV,EXIT,SELL,LMT,435.59,FILLED
1222,379,2021-07-07,IVV,ENTRY,BUY,LMT,430.18,SUBMITTED
1223,379,2021-07-08,IVV,ENTRY,BUY,LMT,430.18,FILLED
1224,379,2021-07-08,IVV,EXIT,SELL,LMT,434.48,SUBMITTED
1225,379,2021-07-09,IVV,EXIT,SELL,LMT,434.48,FILLED
1226,380,2021-07-08,IVV,ENTRY,BUY,LMT,431.95,SUBMITTED
1227,380,2021-07-08,IVV,ENTRY,BUY,LMT,431.95,FILLED
1228,380,2021-07-08,IVV,EXIT,SELL,LMT,436.27,SUBMITTED
1229,380,2021-07-09,IVV,EXIT,SELL,LMT,436.27,FILLED
1230,381,2021-07-09,IVV,ENTRY,BUY,LMT,428.48,SUBMITTED
1231,381,2021-07-13,IVV,ENTRY,BUY,LMT,428.48,CANCELLED
1232,382,2021-07-12,IVV,ENTRY,BUY,LMT,433.04,SUBMITTED
1233,382,2021-07-14,IVV,ENTRY,BUY,LMT,433.04,CANCELLED
1234,383,2021-07-13,IVV,ENTRY,BUY,LMT,434.64,SUBMITTED
1235,383,2021-07-15,IVV,ENTRY,BUY,LMT,434.64,FILLED
1236,383,2021-07-15,IVV,EXIT,SELL,LMT,438.99,SUBMITTED
1237,383,2021-07-21,IVV,EXIT,SELL,LMT,438.99,CANCELLED
1238,383,2021-07-21,IVV,EXIT,SELL,MKT,436.5,SUBMITTED
1239,383,2021-07-21,IVV,EXIT,SELL,MKT,436.5,FILLED
1240,384,2021-07-14,IVV,ENTRY,BUY,LMT,433.12,SUBMITTED
1241,384,2021-07-16,IVV,ENTRY,BUY,LMT,433.12,FILLED
1242,384,2021-07-16,IVV,EXIT,SELL,LMT,437.45,SUBMITTED
1243,384,2021-07-22,IVV,EXIT,SELL,LMT,437.45,FILLED
1244,385,2021-07-15,IVV,ENTRY,BUY,LMT,433.69,SUBMITTED
1245,385,2021-07-16,IVV,ENTRY,BUY,LMT,433.69,FILLED
1246,385,2021-07-16,IVV,EXIT,SELL,LMT,438.03,SUBMITTED
1247,385,2021-07-22,IVV,EXIT,SELL,LMT,438.03,CANCELLED
1248,385,2021-07-22,IVV,EXIT,SELL,MKT,437.45,SUBMITTED
1249,385,2021-07-22,IVV,EXIT,SELL,MKT,437.45,FILLED
1250,386,2021-07-16,IVV,ENTRY,BUY,LMT,432.2,SUBMITTED
1251,386,2021-07-19,IVV,ENTRY,BUY,LMT,432.2,FILLED
1252,386,2021-07-19,IVV,EXIT,SELL,LMT,436.52,SUBMITTED
1253,386,2021-07-21,IVV,EXIT,SELL,LMT,436.52,FILLED
1254,387,2021-07-19,IVV,ENTRY,BUY,LMT,428.94,SUBMITTED
1255,387,2021-07-19,IVV,ENTRY,BUY,LMT,428.94,FILLED
1256,387,2021-07-19,IVV,EXIT,SELL,LMT,433.23,SUBMITTED
1257,387,2021-07-20,IVV,EXIT,SELL,LMT,433.23,FILLED
1258,388,2021-07-20,IVV,ENTRY,BUY,LMT,422.53,SUBMITTED
1259,388,2021-07-22,IVV,ENTRY,BUY,LMT,422.53,CANCELLED
1260,389,2021-07-21,IVV,ENTRY,BUY,LMT,428.66,SUBMITTED
1261,389,2021-07-23,IVV,ENTRY,BUY,LMT,428.66,CANCELLED
1262,390,2021-07-22,IVV,ENTRY,BUY,LMT,432.14,SUBMITTED
1263,390,2021-07-26,IVV,ENTRY,BUY,LMT,432.14,CANCELLED
1264,391,2021-07-23,IVV,ENTRY,BUY,LMT,433.08,SUBMITTED
1265,391,2021-07-27,IVV,ENTRY,BUY,LMT,433.08,CANCELLED
1266,392,2021-07-26,IVV,ENTRY,BUY,LMT,437.34,SUBMITTED
1267,392,2021-07-28,IVV,ENTRY,BUY,LMT,437.34,CANCELLED
1268,393,2021-07-27,IVV,ENTRY,BUY,LMT,438.51,SUBMITTED
1269,393,2021-07-27,IVV,ENTRY,BUY,LMT,438.51,FILLED
1270,393,2021-07-27,IVV,EXIT,SELL,LMT,442.9,SUBMITTED
1271,393,2021-07-29,IVV,EXIT,SELL,LMT,442.9,FILLED
1272,394,2021-07-28,IVV,ENTRY,BUY,LMT,436.51,SUBMITTED
1273,394,2021-07-30,IVV,ENTRY,BUY,LMT,436.51,CANCELLED
1274,395,2021-07-29,IVV,ENTRY,BUY,LMT,436.27,SUBMITTED
1275,395,2021-08-02,IVV,ENTRY,BUY,LMT,436.27,CANCELLED
1276,396,2021-07-30,IVV,ENTRY,BUY,LMT,438.21,SUBMITTED
1277,396,2021-08-03,IVV,ENTRY,BUY,LMT,438.21,FILLED
1278,396,2021-08-03,IVV,EXIT,SELL,LMT,442.59,SUBMITTED
1279,396,2021-08-03,IVV,EXIT,SELL,LMT,442.59,FILLED
1280,397,2021-08-02,IVV,ENTRY,BUY,LMT,436.0,SUBMITTED
1281,397,2021-08-04,IVV,ENTRY,BUY,LMT,436.0,CANCELLED
1282,398,2021-08-03,IVV,ENTRY,BUY,LMT,435.11,SUBMITTED
1283,398,2021-08-05,IVV,ENTRY,BUY,LMT,435.11,CANCELLED
1284,399,2021-08-04,IVV,ENTRY,BUY,LMT,438.59,SUBMITTED
1285,399,2021-08-06,IVV,ENTRY,BUY,LMT,438.59,CANCELLED
1286,400,2021-08-05,IVV,ENTRY,BUY,LMT,436.5,SUBMITTED
1287,400,2021-08-09,IVV,ENTRY,BUY,LMT,436.5,CANCELLED
1288,401,2021-08-06,IVV,ENTRY,BUY,LMT,439.21,SUBMITTED
1289,401,2021-08-10,IVV,ENTRY,BUY,LMT,439.21,CANCELLED
1290,402,2021-08-09,IVV,ENTRY,BUY,LMT,439.98,SUBMITTED
1291,402,2021-08-11,IVV,ENTRY,BUY,LMT,439.98,CANCELLED
1292,403,2021-08-10,IVV,ENTRY,BUY,LMT,439.67,SUBMITTED
1293,403,2021-08-12,IVV,ENTRY,BUY,LMT,439.67,CANCELLED
1294,404,2021-08-11,IVV,ENTRY,BUY,LMT,440.18,SUBMITTED
1295,404,2021-08-13,IVV,ENTRY,BUY,LMT,440.18,CANCELLED
1296,405,2021-08-12,IVV,ENTRY,BUY,LMT,441.22,SUBMITTED
1297,405,2021-08-16,IVV,ENTRY,BUY,LMT,441.22,CANCELLED
1298,406,2021-08-13,IVV,ENTRY,BUY,LMT,442.25,SUBMITTED
1299,406,2021-08-17,IVV,ENTRY,BUY,LMT,442.25,CANCELLED
1300,407,2021-08-16,IVV,ENTRY,BUY,LMT,443.37,SUBMITTED
1301,407,2021-08-17,IVV,ENTRY,BUY,LMT,443.37,FILLED
1302,407,2021-08-17,IVV,EXIT,SELL,LMT,447.8,SUBMITTED
1303,407,2021-08-23,IVV,EXIT,SELL,LMT,447.8,FILLED
1304,408,2021-08-17,IVV,ENTRY,BUY,LMT,444.51,SUBMITTED
1305,408,2021-08-17,IVV,ENTRY,BUY,LMT,444.51,FILLED
1306,408,2021-08-17,IVV,EXIT,SELL,LMT,448.96,SUBMITTED
1307,408,2021-08-23,IVV,EXIT,SELL,LMT,448.96,FILLED
1308,409,2021-08-18,IVV,ENTRY,BUY,LMT,441.49,SUBMITTED
1309,409,2021-08-18,IVV,ENTRY,BUY,LMT,441.49,FILLED
1310,409,2021-08-18,IVV,EXIT,SELL,LMT,445.9,SUBMITTED
1311,409,2021-08-23,IVV,EXIT,SELL,LMT,445.9,FILLED
1312,410,2021-08-19,IVV,ENTRY,BUY,LMT,436.73,SUBMITTED
1313,410,2021-08-23,IVV,ENTRY,BUY,LMT,436.73,CANCELLED
1314,411,2021-08-20,IVV,ENTRY,BUY,LMT,437.37,SUBMITTED
1315,411,2021-08-24,IVV,ENTRY,BUY,LMT,437.37,CANCELLED
1316,412,2021-08-23,IVV,ENTRY,BUY,LMT,440.86,SUBMITTED
1317,412,2021-08-25,IVV,ENTRY,BUY,LMT,440.86,CANCELLED
1318,413,2021-08-24,IVV,ENTRY,BUY,LMT,444.7,SUBMITTED
1319,413,2021-08-26,IVV,ENTRY,BUY,LMT,444.7,CANCELLED
1320,414,2021-08-25,IVV,ENTRY,BUY,LMT,445.47,SUBMITTED
1321,414,2021-08-27,IVV,ENTRY,BUY,LMT,445.47,CANCELLED
1322,415,2021-08-26,IVV,ENTRY,BUY,LMT,446.4,SUBMITTED
1323,415,2021-08-30,IVV,ENTRY,BUY,LMT,446.4,CANCELLED
1324,416,2021-08-27,IVV,ENTRY,BUY,LMT,443.77,SUBMITTED
1325,416,2021-08-31,IVV,ENTRY,BUY,LMT,443.77,CANCELLED
1326,417,2021-08-30,IVV,ENTRY,BUY,LMT,447.67,SUBMITTED
1327,417,2021-09-01,IVV,ENTRY,BUY,LMT,447.67,CANCELLED
1328,418,2021-08-31,IVV,ENTRY,BUY,LMT,449.66,SUBMITTED
1329,418,2021-09-02,IVV,ENTRY,BUY,LMT,449.66,CANCELLED
1330,419,2021-09-01,IVV,ENTRY,BUY,LMT,449.17,SUBMITTED
1331,419,2021-09-03,IVV,ENTRY,BUY,LMT,449.17,CANCELLED
1332,420,2021-09-02,IVV,ENTRY,BUY,LMT,449.37,SUBMITTED
1333,420,2021-09-07,IVV,ENTRY,BUY,LMT,449.37,CANCELLED
1334,421,2021-09-03,IVV,ENTRY,BUY,LMT,450.72,SUBMITTED
1335,421,2021-09-08,IVV,ENTRY,BUY,LMT,450.72,CANCELLED
1336,422,2021-09-07,IVV,ENTRY,BUY,LMT,450.52,SUBMITTED
1337,422,2021-09-09,IVV,ENTRY,BUY,LMT,450.52,CANCELLED
1338,423,2021-09-08,IVV,ENTRY,BUY,LMT,449.06,SUBMITTED
1339,423,2021-09-10,IVV,ENTRY,BUY,LMT,449.06,FILLED
1340,423,2021-09-10,IVV,EXIT,SELL,LMT,453.55,SUBMITTED
1341,423,2021-09-16,IVV,EXIT,SELL,LMT,453.55,CANCELLED
1342,423,2021-09-16,IVV,EXIT,SELL,MKT,449.06,SUBMITTED
1343,423,2021-09-16,IVV,EXIT,SELL,MKT,449.06,FILLED
1344,424,2021-09-09,IVV,ENTRY,BUY,LMT,448.47,SUBMITTED
1345,424,2021-09-10,IVV,ENTRY,BUY,LMT,448.47,FILLED
1346,424,2021-09-10,IVV,EXIT,SELL,LMT,452.95,SUBMITTED
1347,424,2021-09-16,IVV,EXIT,SELL,LMT,452.95,CANCELLED
1348,424,2021-09-16,IVV,EXIT,SELL,MKT,449.06,SUBMITTED
1349,424,2021-09-16,IVV,EXIT,SELL,MKT,449.06,FILLED
1350,425,2021-09-10,IVV,ENTRY,BUY,LMT,446.47,SUBMITTED
1351,425,2021-09-13,IVV,ENTRY,BUY,LMT,446.47,FILLED
1352,425,2021-09-13,IVV,EXIT,SELL,LMT,450.93,SUBMITTED
1353,425,2021-09-17,IVV,EXIT,SELL,LMT,450.93,CANCELLED
1354,425,2021-09-17,IVV,EXIT,SELL,MKT,444.73,SUBMITTED
1355,425,2021-09-17,IVV,EXIT,SELL,MKT,444.73,FILLED
1356,426,2021-09-13,IVV,ENTRY,BUY,LMT,443.06,SUBMITTED
1357,426,2021-09-15,IVV,ENTRY,BUY,LMT,443.06,CANCELLED
1358,427,2021-09-14,IVV,ENTRY,BUY,LMT,444.09,SUBMITTED
1359,427,2021-09-16,IVV,ENTRY,BUY,LMT,444.09,CANCELLED
1360,428,2021-09-15,IVV,ENTRY,BUY,LMT,441.73,SUBMITTED
1361,428,2021-09-17,IVV,ENTRY,BUY,LMT,441.73,CANCELLED
1362,429,2021-09-16,IVV,ENTRY,BUY,LMT,445.4,SUBMITTED
1363,429,2021-09-17,IVV,ENTRY,BUY,LMT,445.4,FILLED
1364,429,2021-09-17,IVV,EXIT,SELL,LMT,449.85,SUBMITTED
1365,429,2021-09-23,IVV,EXIT,SELL,LMT,449.85,CANCELLED
1366,429,2021-09-23,IVV,EXIT,SELL,MKT,446.58,SUBMITTED
1367,429,2021-09-23,IVV,EXIT,SELL,MKT,446.58,FILLED
1368,430,2021-09-17,IVV,ENTRY,BUY,LMT,444.57,SUBMITTED
1369,430,2021-09-17,IVV,ENTRY,BUY,LMT,444.57,FILLED
1370,430,2021-09-17,IVV,EXIT,SELL,LMT,449.02,SUBMITTED
1371,430,2021-09-23,IVV,EXIT,SELL,LMT,449.02,CANCELLED
1372,430,2021-09-23,IVV,EXIT,SELL,MKT,446.58,SUBMITTED
1373,430,2021-09-23,IVV,EXIT,SELL,MKT,446.58,FILLED
1374,431,2021-09-20,IVV,ENTRY,BUY,LMT,440.28,SUBMITTED
1375,431,2021-09-20,IVV,ENTRY,BUY,LMT,440.28,FILLED
1376,431,2021-09-20,IVV,EXIT,SELL,LMT,444.68,SUBMITTED
1377,431,2021-09-23,IVV,EXIT,SELL,LMT,444.68,FILLED
1378,432,2021-09-21,IVV,ENTRY,BUY,LMT,432.86,SUBMITTED
1379,432,2021-09-23,IVV,ENTRY,BUY,LMT,432.86,CANCELLED
1380,433,2021-09-22,IVV,ENTRY,BUY,LMT,432.61,SUBMITTED
1381,433,2021-09-24,IVV,ENTRY,BUY,LMT,432.61,CANCELLED
1382,434,2021-09-23,IVV,ENTRY,BUY,LMT,436.88,SUBMITTED
1383,434,2021-09-27,IVV,ENTRY,BUY,LMT,436.88,CANCELLED
1384,435,2021-09-24,IVV,ENTRY,BUY,LMT,442.11,SUBMITTED
1385,435,2021-09-28,IVV,ENTRY,BUY,LMT,442.11,FILLED
1386,435,2021-09-28,IVV,EXIT,SELL,LMT,446.53,SUBMITTED
1387,435,2021-10-04,IVV,EXIT,SELL,LMT,446.53,CANCELLED
1388,435,2021-10-04,IVV,EXIT,SELL,MKT,430.29,SUBMITTED
1389,435,2021-10-04,IVV,EXIT,SELL,MKT,430.29,FILLED
1390,436,2021-09-27,IVV,ENTRY,BUY,LMT,441.28,SUBMITTED
1391,436,2021-09-28,IVV,ENTRY,BUY,LMT,441.28,FILLED
1392,436,2021-09-28,IVV,EXIT,SELL,LMT,445.69,SUBMITTED
1393,436,2021-10-04,IVV,EXIT,SELL,LMT,445.69,CANCELLED
1394,436,2021-10-04,IVV,EXIT,SELL,MKT,430.29,SUBMITTED
1395,436,2021-10-04,IVV,EXIT,SELL,MKT,430.29,FILLED
1396,437,2021-09-28,IVV,ENTRY,BUY,LMT,439.9,SUBMITTED
1397,437,2021-09-28,IVV,ENTRY,BUY,LMT,439.9,FILLED
1398,437,2021-09-28,IVV,EXIT,SELL,LMT,444.3,SUBMITTED
